(5,1076)
(5,1077)
(5,1078)
(5,1079)
(5,1080)
(5,1081)
(5,1082)
(5,1083)
(5,1084)
(5,1085)
(5,1086)
(5,1087)
(5,1088)
(5,1089)
(5,1090)
(5,1091)
(5,1092)
(5,1093)
(5,1094)
(5,1095)
(5,1096)
(5,1097)
(5,1098)
(5,1099)
(5,1100)
(5,1101)
(5,1102)
(5,1103)
(5,1104)
(5,1105)
(5,1106)
(5,1107)
(5,1108)
(5,1109)
(5,1110)
(5,1111)
(5,1112)
(5,1113)
(5,1114)
(5,1115)
(5,1116)
(5,1117)
(5,1118)
(5,1119)
(5,1120)
(5,1121)
(5,1122)
(5,1123)
(5,1124)
(5,1125)
(5,1126)
(5,1127)
(5,1128)
(5,1129)
(5,1130)
(5,1131)
(5,1132)
(5,1133)
(5,1134)
(5,1135)
(5,1136)
(5,1137)
(5,1138)
(5,1139)
(5,1140)
(5,1141)
(5,1142)
(5,1143)
(5,1144)
(5,1145)
(5,1146)
(5,1147)
(5,1148)
(5,1149)
(5,1150)
(5,1151)
(5,1152)
(5,1153)
(5,1154)
(6,1154)
(6,1155)
(6,1156)
(6,1157)
(6,1158)
(6,1159)
(6,1160)
(6,1161)
(6,1162)
(6,1163)
(6,1164)
(6,1165)
(6,1166)
(6,1167)
(6,1168)
(6,1169)
(6,1170)
(6,1171)
(6,1172)
(6,1173)
(6,1174)
(6,1175)
(6,1176)
(6,1177)
(6,1178)
(6,1179)
(6,1180)
(6,1181)
(6,1182)
(6,1183)
(6,1184)
(6,1185)
(6,1186)
(6,1187)
(6,1188)
(6,1189)
(6,1190)
(6,1191)
(6,1192)
(6,1193)
(6,1194)
(6,1195)
(6,1196)
(6,1197)
(6,1198)
(6,1199)
(6,1200)
(6,1201)
(6,1202)
(6,1203)
(6,1204)
(6,1205)
(6,1206)
(6,1207)
(6,1208)
(6,1209)
(6,1210)
(6,1211)
(6,1212)
(6,1213)
(6,1214)
(6,1215)
(6,1216)
(6,1217)
(6,1218)
(6,1219)
(6,1220)
(6,1221)
(6,1222)
(6,1223)
(6,1224)
(6,1225)
(6,1226)
(6,1227)
(6,1228)
(6,1229)
(6,1230)
(6,1231)
(6,1232)
(6,1233)
(6,1234)
(6,1235)
(6,1236)
(6,1237)
(6,1238)
(6,1239)
(6,1240)
(6,1241)
(6,1242)
(6,1243)
(6,1244)
(6,1245)
(6,1246)
(6,1247)
(6,1248)
(6,1249)
(6,1250)
(6,1251)
(6,1252)
(6,1253)
(6,1254)
(6,1255)
(6,1256)
(6,1257)
(6,1258)
(6,1259)
(6,1260)
(6,1261)
(6,1262)
(6,1263)
(6,1264)
(6,1265)
(6,1266)
(6,1267)
(6,1268)
(6,1269)
(6,1270)
(6,1271)
(6,1272)
(6,1273)
(6,1274)
(6,1275)
(6,1276)
(6,1277)
(6,1278)
(6,1279)
(6,1280)
(6,1281)
(6,1282)
(6,1283)
(6,1284)
(6,1285)
(6,1286)
(6,1287)
(6,1288)
(6,1289)
(6,1290)
(6,1291)
(6,1292)
(6,1293)
(6,1294)
(6,1295)
(6,1296)
(6,1297)
(6,1298)
(6,1299)
(6,1300)
(6,1301)
(6,1302)
(6,1303)
(6,1304)
(6,1305)
(6,1306)
(6,1307)
(6,1308)
(6,1309)
(6,1310)
(6,1311)
(6,1312)
(6,1313)
(6,1314)
(6,1315)
(6,1316)
(6,1317)
(6,1318)
(6,1319)
(6,1320)
(6,1321)
(6,1322)
(6,1323)
(6,1324)
(6,1325)
(6,1326)
(6,1327)
(6,1328)
(6,1329)
(6,1330)
(6,1331)
(6,1332)
(6,1333)
(6,1334)
(6,1335)
(6,1336)
(6,1337)
(6,1338)
(6,1339)
(6,1340)
(6,1341)
(6,1342)
(6,1343)
(6,1344)
(6,1345)
(6,1346)
(6,1347)
(6,1348)
(6,1349)
(6,1350)
(6,1351)
(6,1352)
(6,1353)
(6,1354)
(6,1355)
(6,1356)
(6,1357)
(6,1358)
(6,1359)
(6,1360)
(6,1361)
(6,1362)
(6,1363)
(6,1364)
(6,1365)
(6,1366)
(6,1367)
(6,1368)
(6,1369)
(6,1370)
(6,1371)
(6,1372)
(6,1373)
(6,1374)
(6,1375)
(6,1376)
(6,1377)
(6,1378)
(6,1379)
(6,1380)
(6,1381)
(6,1382)
(6,1383)
(6,1384)
(6,1385)
(6,1386)
(6,1387)
(6,1388)
(6,1389)
(6,1390)
(7,1390)
(7,1391)
(7,1392)
(7,1393)
(7,1394)
(7,1395)
(7,1396)
(7,1397)
(7,1398)
(7,1399)
(7,1400)
(7,1401)
(7,1402)
(7,1403)
(7,1404)
(7,1405)
(7,1406)
(7,1407)
(7,1408)
(7,1409)
(7,1410)
(7,1411)
(7,1412)
(7,1413)
(7,1414)
(7,1415)
(7,1416)
(7,1417)
(7,1418)
(7,1419)
(7,1420)
(7,1421)
(7,1422)
(7,1423)
(7,1424)
(7,1425)
(7,1426)
(7,1427)
(7,1428)
(7,1429)
(7,1430)
(7,1431)
(7,1432)
(7,1433)
(7,1434)
(7,1435)
(7,1436)
(7,1437)
(7,1438)
(7,1439)
(7,1440)
(7,1441)
(7,1442)
(7,1443)
(7,1444)
(7,1445)
(7,1446)
(7,1447)
(7,1448)
(7,1449)
(7,1450)
(7,1451)
(7,1452)
(7,1453)
(7,1454)
(7,1455)
(7,1456)
(7,1457)
(7,1458)
(7,1459)
(7,1460)
(7,1461)
(7,1462)
(7,1463)
(7,1464)
(7,1465)
(7,1466)
(7,1467)
(7,1468)
(7,1469)
(7,1470)
(7,1471)
(7,1472)
(7,1473)
(7,1474)
(7,1475)
(7,1476)
(7,1477)
(7,1478)
(7,1479)
(7,1480)
(7,1481)
(7,1482)
(7,1483)
(7,1484)
(7,1485)
(7,1486)
(7,1487)
(7,1488)
(7,1489)
(7,1490)
(7,1491)
(7,1492)
(7,1493)
(7,1494)
(7,1495)
(7,1496)
(7,1497)
(7,1498)
(7,1499)
(7,1500)
(7,1501)
(7,1502)
(7,1503)
(7,1504)
(7,1505)
(7,1506)
(7,1507)
(7,1508)
(7,1509)
(7,1510)
(7,1511)
(7,1512)
(7,1513)
(7,1514)
(7,1515)
(7,1516)
(7,1517)
(7,1518)
(7,1519)
(7,1520)
(7,1521)
(7,1522)
(7,1523)
(7,1524)
(7,1525)
(7,1526)
(7,1527)
(7,1528)
(7,1529)
(7,1530)
(7,1531)
(7,1532)
(7,1533)
(7,1534)
(7,1535)
(7,1536)
(7,1537)
(7,1538)
(7,1539)
(7,1540)
(7,1541)
(7,1542)
(7,1543)
(7,1544)
(7,1545)
(7,1546)
(7,1547)
(7,1548)
(7,1549)
(7,1550)
(7,1551)
(7,1552)
(7,1553)
(7,1554)
(7,1555)
(7,1556)
(7,1557)
(7,1558)
(7,1559)
(7,1560)
(7,1561)
(7,1562)
(7,1563)
(7,1564)
(7,1565)
(7,1566)
(7,1567)
(7,1568)
(7,1569)
(7,1570)
(7,1571)
(7,1572)
(7,1573)
(7,1574)
(7,1575)
(7,1576)
(7,1577)
(7,1578)
(6,1578)
(6,1579)
(6,1580)
(6,1581)
(6,1582)
(6,1583)
(6,1584)
(6,1585)
(6,1586)
(6,1587)
(6,1588)
(6,1589)
(6,1590)
(6,1591)
(6,1592)
(6,1593)
(6,1594)
(6,1595)
(6,1596)
(6,1597)
(6,1598)
(6,1599)
(6,1600)
(6,1601)
(6,1602)
(6,1603)
(6,1604)
(6,1605)
(6,1606)
(6,1607)
(6,1608)
(6,1609)
(6,1610)
(6,1611)
(6,1612)
(6,1613)
(6,1614)
(6,1615)
(6,1616)
(6,1617)
(6,1618)
(6,1619)
(6,1620)
(6,1621)
(6,1622)
(6,1623)
(6,1624)
(6,1625)
(6,1626)
(6,1627)
(6,1628)
(6,1629)
(6,1630)
(6,1631)
(6,1632)
(6,1633)
(6,1634)
(6,1635)
(6,1636)
(6,1637)
(6,1638)
(6,1639)
(6,1640)
(6,1641)
(6,1642)
(6,1643)
(6,1644)
(6,1645)
(6,1646)
(6,1647)
(6,1648)
(6,1649)
(6,1650)
(6,1651)
(6,1652)
(6,1653)
(7,1653)
(7,1654)
(7,1655)
(7,1656)
(7,1657)
(7,1658)
(7,1659)
(7,1660)
(7,1661)
(7,1662)
(7,1663)
(7,1664)
(7,1665)
(7,1666)
(7,1667)
(7,1668)
(7,1669)
(7,1670)
(7,1671)
(7,1672)
(7,1673)
(7,1674)
(7,1675)
(7,1676)
(7,1677)
(7,1678)
(7,1679)
(7,1680)
(7,1681)
(7,1682)
(7,1683)
(7,1684)
(7,1685)
(7,1686)
(7,1687)
(7,1688)
(7,1689)
(7,1690)
(7,1691)
(7,1692)
(7,1693)
(7,1694)
(7,1695)
(7,1696)
(7,1697)
(7,1698)
(7,1699)
(7,1700)
(7,1701)
(7,1702)
(7,1703)
(7,1704)
(7,1705)
(7,1706)
(7,1707)
(7,1708)
(7,1709)
(7,1710)
(7,1711)
(7,1712)
(7,1713)
(7,1714)
(7,1715)
(7,1716)
(7,1717)
(7,1718)
(7,1719)
(7,1720)
(7,1721)
(7,1722)
(7,1723)
(7,1724)
(7,1725)
(7,1726)
(7,1727)
(7,1728)
(7,1729)
(7,1730)
(7,1731)
(7,1732)
(7,1733)
(7,1734)
(7,1735)
(7,1736)
(7,1737)
(7,1738)
(7,1739)
(7,1740)
(7,1741)
(7,1742)
(7,1743)
(7,1744)
(7,1745)
(7,1746)
(7,1747)
(7,1748)
(7,1749)
(7,1750)
(7,1751)
(7,1752)
(7,1753)
(7,1754)
(7,1755)
(7,1756)
(7,1757)
(7,1758)
(7,1759)
(7,1760)
(7,1761)
(7,1762)
(7,1763)
(7,1764)
(7,1765)
(7,1766)
(7,1767)
(7,1768)
(7,1769)
(7,1770)
(7,1771)
(7,1772)
(7,1773)
(7,1774)
(7,1775)
(7,1776)
(7,1777)
(7,1778)
(7,1779)
(7,1780)
(7,1781)
(7,1782)
(7,1783)
(7,1784)
(7,1785)
(7,1786)
(7,1787)
(7,1788)
(7,1789)
(7,1790)
(7,1791)
(7,1792)
(7,1793)
(7,1794)
(7,1795)
(7,1796)
(7,1797)
(7,1798)
(7,1799)
(7,1800)
(7,1801)
(7,1802)
(7,1803)
(7,1804)
(7,1805)
(7,1806)
(7,1807)
(7,1808)
(7,1809)
(7,1810)
(7,1811)
(7,1812)
(7,1813)
(7,1814)
(7,1815)
(7,1816)
(7,1817)
(7,1818)
(7,1819)
(7,1820)
(7,1821)
(7,1822)
(7,1823)
(7,1824)
(7,1825)
(7,1826)
(7,1827)
(7,1828)
(7,1829)
(7,1830)
(7,1831)
(7,1832)
(7,1833)
(7,1834)
(7,1835)
(7,1836)
(7,1837)
(7,1838)
(7,1839)
(7,1840)
(7,1841)
(7,1842)
(7,1843)
(7,1844)
(7,1845)
(7,1846)
(7,1847)
(7,1848)
(7,1849)
(7,1850)
(7,1851)
(7,1852)
(7,1853)
(7,1854)
(7,1855)
(7,1856)
(7,1857)
(7,1858)
(7,1859)
(7,1860)
(7,1861)
(7,1862)
(7,1863)
(7,1864)
(7,1865)
(7,1866)
(7,1867)
(7,1868)
(7,1869)
(7,1870)
(7,1871)
(7,1872)
(7,1873)
(7,1874)
(7,1875)
(7,1876)
(7,1877)
(7,1878)
(7,1879)
(7,1880)
(7,1881)
(7,1882)
(7,1883)
(7,1884)
(7,1885)
(7,1886)
(7,1887)
(7,1888)
(7,1889)
(7,1890)
(7,1891)
(7,1892)
(7,1893)
(7,1894)
(7,1895)
(7,1896)
(7,1897)
(7,1898)
(7,1899)
(7,1900)
(7,1901)
(7,1902)
(7,1903)
(7,1904)
(7,1905)
(7,1906)
(7,1907)
(7,1908)
(7,1909)
(7,1910)
(7,1911)
(7,1912)
(7,1913)
(7,1914)
(7,1915)
(7,1916)
(7,1917)
(7,1918)
(7,1919)
(7,1920)
(7,1921)
(7,1922)
(7,1923)
(7,1924)
(7,1925)
(7,1926)
(7,1927)
(7,1928)
(7,1929)
(7,1930)
(7,1931)
(7,1932)
(7,1933)
(7,1934)
(7,1935)
(7,1936)
(7,1937)
(7,1938)
(7,1939)
(7,1940)
(7,1941)
(7,1942)
(7,1943)
(7,1944)
(7,1945)
(7,1946)
(7,1947)
(7,1948)
(7,1949)
(7,1950)
(7,1951)
(7,1952)
(7,1953)
(7,1954)
(7,1955)
(7,1956)
(7,1957)
(7,1958)
(7,1959)
(7,1960)
(7,1961)
(7,1962)
(7,1963)
(7,1964)
(7,1965)
(7,1966)
(7,1967)
(7,1968)
(7,1969)
(7,1970)
(7,1971)
(7,1972)
(7,1973)
(7,1974)
(7,1975)
(7,1976)
(7,1977)
(7,1978)
(7,1979)
(7,1980)
(7,1981)
(7,1982)
(7,1983)
(7,1984)
(7,1985)
(7,1986)
(7,1987)
(7,1988)
(7,1989)
(7,1990)
(7,1991)
(7,1992)
(8,1992)
(8,1993)
(8,1994)
(8,1995)
(8,1996)
(8,1997)
(8,1998)
(8,1999)
(8,2000)
(8,2001)
(8,2002)
(8,2003)
(8,2004)
(8,2005)
(8,2006)
(8,2007)
(8,2008)
(8,2009)
(8,2010)
(8,2011)
(8,2012)
(8,2013)
(8,2014)
(8,2015)
(8,2016)
(8,2017)
(8,2018)
(8,2019)
(8,2020)
(8,2021)
(8,2022)
(8,2023)
(8,2024)
(8,2025)
(8,2026)
(8,2027)
(8,2028)
(8,2029)
(8,2030)
(8,2031)
(8,2032)
(8,2033)
(8,2034)
(8,2035)
(8,2036)
(8,2037)
(8,2038)
(8,2039)
(8,2040)
(8,2041)
(8,2042)
(8,2043)
(8,2044)
(8,2045)
(8,2046)
(8,2047)
(8,2048)
(8,2049)
(8,2050)
(8,2051)
(8,2052)
(8,2053)
(8,2054)
(8,2055)
(8,2056)
(8,2057)
(8,2058)
(8,2059)
(8,2060)
(8,2061)
(8,2062)
(8,2063)
(8,2064)
(8,2065)
(8,2066)
(8,2067)
(8,2068)
(8,2069)
(8,2070)
(8,2071)
(8,2072)
(8,2073)
(8,2074)
(8,2075)
(8,2076)
(8,2077)
(8,2078)
(8,2079)
(8,2080)
(8,2081)
(8,2082)
(8,2083)
(8,2084)
(8,2085)
(8,2086)
(8,2087)
(8,2088)
(8,2089)
(8,2090)
(8,2091)
(8,2092)
(8,2093)
(8,2094)
(8,2095)
(8,2096)
(8,2097)
(8,2098)
(8,2099)
(8,2100)
(8,2101)
(8,2102)
(8,2103)
(8,2104)
(8,2105)
(8,2106)
(8,2107)
(8,2108)
(8,2109)
(8,2110)
(8,2111)
(8,2112)
(8,2113)
(8,2114)
(8,2115)
(8,2116)
(8,2117)
(8,2118)
(8,2119)
(8,2120)
(8,2121)
(8,2122)
(8,2123)
(8,2124)
(8,2125)
(8,2126)
(8,2127)
(8,2128)
(8,2129)
(8,2130)
(8,2131)
(8,2132)
(8,2133)
(8,2134)
